card_id,owner_id,level,test_mode,is_public,answer,public_url
80f8a693-d8b7-472d-8488-457504df74fb,usyeo7d2yzf2773,96,image_to_text,1,Stonehenge,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/80f8a693-d8b7-472d-8488-457504df74fb/global_1776346555813.jpg
329f0d4e-f5f1-49e8-b8b0-3bfaaa492d62,usyeo7d2yzf2773,97,image_to_text,1,Windsor Castle,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/329f0d4e-f5f1-49e8-b8b0-3bfaaa492d62/global_1776346555813.jpg
baee8343-7d79-4267-ac51-c87871cb47e1,usyeo7d2yzf2773,98,image_to_text,1,The Shard,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/baee8343-7d79-4267-ac51-c87871cb47e1/global_1776346555813.jpg
1c8c7f3e-59b9-4452-a21f-c29042b00a4f,usyeo7d2yzf2773,99,image_to_text,1,Westminster Abbey,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/1c8c7f3e-59b9-4452-a21f-c29042b00a4f/global_1776346555813.jpg
501538e8-1658-473c-8534-7c8975594165,usyeo7d2yzf2773,100,image_to_text,1,Havana Cathedral,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/501538e8-1658-473c-8534-7c8975594165/global_1776346555813.jpg
894c0883-3432-4478-8ec0-3e4a8374a7c1,usyeo7d2yzf2773,101,image_to_text,1,José Martí Memorial,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/894c0883-3432-4478-8ec0-3e4a8374a7c1/global_1776346555813.jpg
81b03b2d-9308-4e26-ae0e-e596305b7799,usyeo7d2yzf2773,102,image_to_text,1,Boganda National Museum,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/81b03b2d-9308-4e26-ae0e-e596305b7799/global_1776346555813.png
c4cd173a-a7d3-4cf4-b5ce-a7bd5227e2c3,usyeo7d2yzf2773,103,image_to_text,1,Manolo-Gounda-St Floris National Park,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/c4cd173a-a7d3-4cf4-b5ce-a7bd5227e2c3/global_1776346555813.webp
a381ba95-0e07-46d1-8932-f96e98408fd6,usyeo7d2yzf2773,104,image_to_text,1,Archaeological Site of the Tombs of the Kings,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/a381ba95-0e07-46d1-8932-f96e98408fd6/global_1776346555813.jpg
fccfd288-7cf5-4721-b6dc-16a0314007cb,usyeo7d2yzf2773,105,image_to_text,1,Kolossi Castle,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/fccfd288-7cf5-4721-b6dc-16a0314007cb/global_1776346555813.jpg
facc6523-99e1-432e-9e1f-ccbbd83e4247,usyeo7d2yzf2773,106,image_to_text,1,Taj Mahal,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/facc6523-99e1-432e-9e1f-ccbbd83e4247/global_1776346555813.jpg
61eab139-5563-4c28-94f7-e08df63361fb,usyeo7d2yzf2773,107,image_to_text,1,Red Fort,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/61eab139-5563-4c28-94f7-e08df63361fb/global_1776346555813.jpg
0c673dd8-478a-4f12-9d7a-d995ec4cb59f,usyeo7d2yzf2773,108,image_to_text,1,Badshahi Mosque,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/0c673dd8-478a-4f12-9d7a-d995ec4cb59f/global_1776346555813.jpg
7feddbae-24a5-4768-a388-d308756016c0,usyeo7d2yzf2773,109,image_to_text,1,"K2, Karakoram",https://aliolo.com/storage/v1/object/public/aliolo-media/cards/7feddbae-24a5-4768-a388-d308756016c0/global_1776346555813.jpg
07c8458b-4bb2-42cd-8227-6cd5c08bb324,usyeo7d2yzf2773,110,image_to_text,1,Tai Kwun,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/07c8458b-4bb2-42cd-8227-6cd5c08bb324/global_1776346555813.jpg
61f42c20-4135-4f2c-8d1d-03a37fa69c51,usyeo7d2yzf2773,111,image_to_text,1,Hong Kong Disneyland,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/61f42c20-4135-4f2c-8d1d-03a37fa69c51/global_1776346555813.jpg
e7bf4d37-9f1f-4f90-8772-3601a20b3e9e,usyeo7d2yzf2773,112,image_to_text,1,Chichén Itzá,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/e7bf4d37-9f1f-4f90-8772-3601a20b3e9e/global_1776346555813.jpg
dca83721-a4fd-4d9c-b7b1-ef768748da39,usyeo7d2yzf2773,113,image_to_text,1,Chapultepec Castle,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/dca83721-a4fd-4d9c-b7b1-ef768748da39/global_1776346555813.jpg
678447e0-9800-4bee-bf8e-3cdf5532a3e0,usyeo7d2yzf2773,114,image_to_text,1,Zona Arqueológica Palenque,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/678447e0-9800-4bee-bf8e-3cdf5532a3e0/global_1776346555813.jpg
f00e124b-449e-4fe2-af2c-4e59f07c413f,usyeo7d2yzf2773,115,image_to_text,1,Museo Nacional de Antropología,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/f00e124b-449e-4fe2-af2c-4e59f07c413f/global_1776346555813.jpg
d784be23-58d0-4520-b4f3-0b93d736fcca,usyeo7d2yzf2773,116,image_to_text,1,Rock of Cashel,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/d784be23-58d0-4520-b4f3-0b93d736fcca/global_1776346555813.jpg
d96051c1-104e-4251-8096-a1a0d7ac6101,usyeo7d2yzf2773,117,image_to_text,1,Dublin Castle,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/d96051c1-104e-4251-8096-a1a0d7ac6101/global_1776346555813.jpg
3df16ee7-e332-4130-a1fe-21fac5819327,usyeo7d2yzf2773,118,image_to_text,1,Kilmainham Gaol,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/3df16ee7-e332-4130-a1fe-21fac5819327/global_1776346555813.jpg
6bf19c35-ef24-45ae-b50d-4a466b4cf0c5,usyeo7d2yzf2773,119,image_to_text,1,St Patrick’s Cathedral,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/6bf19c35-ef24-45ae-b50d-4a466b4cf0c5/global_1776346555813.jpg
cc863dc3-3a80-489a-a104-680c10600043,usyeo7d2yzf2773,120,image_to_text,1,Jerónimos Monastery,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/cc863dc3-3a80-489a-a104-680c10600043/global_1776346555813.jpg
64cad0f3-c75a-417a-8dbd-1c1d37f4d32e,usyeo7d2yzf2773,121,image_to_text,1,Pena Palace,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/64cad0f3-c75a-417a-8dbd-1c1d37f4d32e/global_1776346555813.jpg
3fc28854-e196-4427-a5c3-e326c2dcb1a7,usyeo7d2yzf2773,122,image_to_text,1,Quinta da Regaleira,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/3fc28854-e196-4427-a5c3-e326c2dcb1a7/global_1776346555813.jpg
f7b42324-cbeb-4cd7-a534-6ca4c964b841,usyeo7d2yzf2773,123,image_to_text,1,Fish River Canyon,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/f7b42324-cbeb-4cd7-a534-6ca4c964b841/global_1776346555813.jpg
ca140472-8ada-4709-9ebf-aa170f9a8387,usyeo7d2yzf2773,124,image_to_text,1,Sossusvlei,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/ca140472-8ada-4709-9ebf-aa170f9a8387/global_1776346555813.jpg
4ff4e522-1fc3-4b86-975b-87f375b7da18,usyeo7d2yzf2773,125,image_to_text,1,Spitzkoppe,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/4ff4e522-1fc3-4b86-975b-87f375b7da18/global_1776346555813.jpg
89122a6c-4300-48fc-b5d4-30a4ea64fd2b,usyeo7d2yzf2773,126,image_to_text,1,Aloba Arch,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/89122a6c-4300-48fc-b5d4-30a4ea64fd2b/global_1776346555813.jpg
fa9dd052-6d3e-47d6-895a-1fea4c90972f,usyeo7d2yzf2773,127,image_to_text,1,Guelta d’Archei Lake,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/fa9dd052-6d3e-47d6-895a-1fea4c90972f/global_1776346555813.jpg
0ba931a4-20a6-42ec-959b-f116a14f812c,usyeo7d2yzf2773,128,image_to_text,1,Chad National Museum,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/0ba931a4-20a6-42ec-959b-f116a14f812c/global_1776346555813.jpg
91ed1734-a5be-426d-8e0b-8aec8bc22a80,usyeo7d2yzf2773,129,image_to_text,1,Pyramids of Meroë (West),https://aliolo.com/storage/v1/object/public/aliolo-media/cards/91ed1734-a5be-426d-8e0b-8aec8bc22a80/global_1776346555813.jpg
36e21300-bfda-457b-ac66-adc131125f29,usyeo7d2yzf2773,130,image_to_text,1,Taka Mountains,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/36e21300-bfda-457b-ac66-adc131125f29/global_1776346555813.jpg
c7a8802d-60a7-46f3-be58-64f54dfd41b6,usyeo7d2yzf2773,131,image_to_text,1,Republican Palace Museum,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/c7a8802d-60a7-46f3-be58-64f54dfd41b6/global_1776346555813.jpg
e5dc1181-0dfb-4198-9ffa-f44cc142e01e,usyeo7d2yzf2773,132,image_to_text,1,Fasil Ghebbi Castle & Kuskuam Palace,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/e5dc1181-0dfb-4198-9ffa-f44cc142e01e/global_1776346555813.jpg
d968f5c7-ec27-43c4-9657-f01e8f044783,usyeo7d2yzf2773,133,image_to_text,1,Rock-Hewn Churches,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/d968f5c7-ec27-43c4-9657-f01e8f044783/global_1776346555813.jpg
39dba7d3-0dea-46ab-82e1-43ccbc6fd197,usyeo7d2yzf2773,134,image_to_text,1,National Museum of Ethiopia,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/39dba7d3-0dea-46ab-82e1-43ccbc6fd197/global_1776346555813.jpg
c218742f-1155-4325-9003-a5b0da7766db,usyeo7d2yzf2773,135,image_to_text,1,Andohalo,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/c218742f-1155-4325-9003-a5b0da7766db/global_1776346555813.jpg
72621fae-706c-468c-bc30-de637fd1cd6d,usyeo7d2yzf2773,136,image_to_text,1,Isalo National Park,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/72621fae-706c-468c-bc30-de637fd1cd6d/global_1776346555813.jpg
be4ed152-4bd5-4d22-974e-b8464ce66939,usyeo7d2yzf2773,137,image_to_text,1,Montagne d’Ambre National Park,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/be4ed152-4bd5-4d22-974e-b8464ce66939/global_1776346555813.jpg
d1cdb9c4-cb0c-49c2-be30-2f7a66d59940,usyeo7d2yzf2773,138,image_to_text,1,Kruger National Park,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/d1cdb9c4-cb0c-49c2-be30-2f7a66d59940/global_1776346555813.jpg
f6d49317-dc97-45ff-a161-389cd1e4844b,usyeo7d2yzf2773,139,image_to_text,1,Castle of Good Hope,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/f6d49317-dc97-45ff-a161-389cd1e4844b/global_1776346555813.jpg
b911dd3e-86fa-4a54-bcb7-d8e2747c3020,usyeo7d2yzf2773,140,image_to_text,1,Voortrekker Monument,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/b911dd3e-86fa-4a54-bcb7-d8e2747c3020/global_1776346555813.jpg
c1931bf5-1510-4095-b342-dbcbfbebd71b,usyeo7d2yzf2773,141,image_to_text,1,Cradle of Humankind,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/c1931bf5-1510-4095-b342-dbcbfbebd71b/global_1776346555813.jpg
aa48acb3-ec44-4170-8a98-f6a4ce7b45cb,usyeo7d2yzf2773,142,image_to_text,1,Mount Nyiragongo,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/aa48acb3-ec44-4170-8a98-f6a4ce7b45cb/global_1776346555813.jpg
4d83ef53-ce99-40c3-9e25-3ed5494b980b,usyeo7d2yzf2773,143,image_to_text,1,Mount Sabyinyo,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/4d83ef53-ce99-40c3-9e25-3ed5494b980b/global_1776346555813.jpg
b1c463dc-fedb-418f-98f9-f8432f6a1d01,usyeo7d2yzf2773,144,image_to_text,1,National Museum of the Democratic Republic of the Congo,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/b1c463dc-fedb-418f-98f9-f8432f6a1d01/global_1776346555813.jpg
41cc33f6-03a0-4250-89d8-282cf267660f,usyeo7d2yzf2773,145,image_to_text,1,Gravensteen,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/41cc33f6-03a0-4250-89d8-282cf267660f/global_1776346555813.jpg
a62def5a-f063-4088-afda-edb618ff36da,usyeo7d2yzf2773,146,image_to_text,1,Royal Palace of Brussels,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/a62def5a-f063-4088-afda-edb618ff36da/global_1776346555813.jpg
c38f2fd1-a6fa-45d1-839b-63c04e97cd2c,usyeo7d2yzf2773,147,image_to_text,1,Menin Gate,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/c38f2fd1-a6fa-45d1-839b-63c04e97cd2c/global_1776346555813.jpg
73fc2c74-9b2d-463b-bf39-102ac5c893c3,usyeo7d2yzf2773,148,image_to_text,1,Hagia Sophia,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/73fc2c74-9b2d-463b-bf39-102ac5c893c3/global_1776346555813.jpg
446b8e19-2051-4312-8a08-c6f6c612a369,usyeo7d2yzf2773,149,image_to_text,1,The Blue Mosque,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/446b8e19-2051-4312-8a08-c6f6c612a369/global_1776346555813.jpg
4a97118e-2d47-4cfc-ba4c-74bffdaff84a,usyeo7d2yzf2773,150,image_to_text,1,Basilica Cistern,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/4a97118e-2d47-4cfc-ba4c-74bffdaff84a/global_1776346555813.jpg
0427e3ce-73ff-4c42-8cff-3bc0f81c77fe,usyeo7d2yzf2773,151,image_to_text,1,Angkor,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/0427e3ce-73ff-4c42-8cff-3bc0f81c77fe/global_1776346555813.jpg
d316cd26-8f32-44c4-a8c6-37093925e0c1,usyeo7d2yzf2773,152,image_to_text,1,Machu Picchu,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/d316cd26-8f32-44c4-a8c6-37093925e0c1/global_1776346555813.jpg
45e6ca25-64eb-439c-95bc-76b51b2b24d2,usyeo7d2yzf2773,153,image_to_text,1,"Mount Rushmore, USA",https://aliolo.com/storage/v1/object/public/aliolo-media/cards/45e6ca25-64eb-439c-95bc-76b51b2b24d2/global_1776346555813.jpg
2e2c6666-9946-464d-8e13-b8e003ee3f71,usyeo7d2yzf2773,154,image_to_text,1,Mont St Michael,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/2e2c6666-9946-464d-8e13-b8e003ee3f71/global_1776346555813.jpg
e120a236-46ca-43df-8f6b-75bb7dc2350f,usyeo7d2yzf2773,155,image_to_text,1,St Basil’s Cathedral,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/e120a236-46ca-43df-8f6b-75bb7dc2350f/global_1776346555813.jpg
1d960d12-7860-47ce-9694-29903e133590,usyeo7d2yzf2773,156,image_to_text,1,Easter Island,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/1d960d12-7860-47ce-9694-29903e133590/global_1776346555813.jpg
a400615c-f71c-4d72-b3b7-81982ab0257c,usyeo7d2yzf2773,157,image_to_text,1,"Golden Gate Bridge, San Francisco, USA",https://aliolo.com/storage/v1/object/public/aliolo-media/cards/a400615c-f71c-4d72-b3b7-81982ab0257c/global_1776346555813.jpg
faf91c4b-02c3-49a8-989c-87e785f74121,usyeo7d2yzf2773,158,image_to_text,1,Neuschwanstein Castle,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/faf91c4b-02c3-49a8-989c-87e785f74121/global_1776346555813.jpg
2ffb4f52-d4c7-4138-ab76-93062e90bc66,usyeo7d2yzf2773,159,image_to_text,1,Victoria Falls,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/2ffb4f52-d4c7-4138-ab76-93062e90bc66/global_1776346555813.jpg
e6fe36aa-ed3a-4e1e-b9c4-d93c8f9c47fc,usyeo7d2yzf2773,160,image_to_text,1,The Western Wall,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/e6fe36aa-ed3a-4e1e-b9c4-d93c8f9c47fc/global_1776346555813.jpg
1c40c7b5-e78b-42a0-abb5-a436016841c9,usyeo7d2yzf2773,161,image_to_text,1,Giant’s Causeway,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/1c40c7b5-e78b-42a0-abb5-a436016841c9/global_1776346555813.jpg
56aa36e1-1258-45d7-b8f3-27a44c6ebfd5,usyeo7d2yzf2773,162,image_to_text,1,The Grand Palace,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/56aa36e1-1258-45d7-b8f3-27a44c6ebfd5/global_1776346555813.jpg
67ab5db4-0920-4f9d-b5a5-8ef96a6689b8,usyeo7d2yzf2773,163,image_to_text,1,Petra,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/67ab5db4-0920-4f9d-b5a5-8ef96a6689b8/global_1776346555813.jpg
ec88efd6-5a8e-40aa-9f16-30226ddc03d3,usyeo7d2yzf2773,164,image_to_text,1,Ha Long Bay,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/ec88efd6-5a8e-40aa-9f16-30226ddc03d3/global_1776346555813.jpg
f02f6eed-837e-4f91-9cbe-b5574b6d4a8e,usyeo7d2yzf2773,165,image_to_text,1,Blue Domes of Oia,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/f02f6eed-837e-4f91-9cbe-b5574b6d4a8e/global_1776346555813.jpg
7b87f8f1-f5a2-4284-bbbc-ce98b35e984e,usyeo7d2yzf2773,166,image_to_text,1,Big Ben,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/7b87f8f1-f5a2-4284-bbbc-ce98b35e984e/global_1776346555813.jpg
3fec6bf8-6a10-49db-9f7e-1e8bfd39f364,usyeo7d2yzf2773,167,image_to_text,1,Hollywood,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/3fec6bf8-6a10-49db-9f7e-1e8bfd39f364/global_1776346555813.jpg
42577bab-6d15-4e06-bc8b-df18e5f39a86,usyeo7d2yzf2773,168,image_to_text,1,Empire State Building,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/42577bab-6d15-4e06-bc8b-df18e5f39a86/global_1776346555813.jpg
9ec4863c-4253-4560-a7e6-c032616736eb,usyeo7d2yzf2773,169,image_to_text,1,One World Trade Center,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/9ec4863c-4253-4560-a7e6-c032616736eb/global_1776346555813.jpg
61612521-f2dc-429d-972b-273e28f266bf,usyeo7d2yzf2773,170,image_to_text,1,Times Square,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/61612521-f2dc-429d-972b-273e28f266bf/global_1776346555813.jpg
b9da709d-8eee-4d10-87e1-7fac7049f510,usyeo7d2yzf2773,171,image_to_text,1,Chrysler Building,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/b9da709d-8eee-4d10-87e1-7fac7049f510/global_1776346555813.jpg
a06ae7a3-85ba-4fd6-b570-3260e0af024d,usyeo7d2yzf2773,172,image_to_text,1,Ellis Island,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/a06ae7a3-85ba-4fd6-b570-3260e0af024d/global_1776346555813.jpg
d86b4d1a-b443-4186-bc39-3424a0252423,usyeo7d2yzf2773,173,image_to_text,1,Cloud Gate,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/d86b4d1a-b443-4186-bc39-3424a0252423/global_1776346555813.jpg
a0383ca1-6acc-43f3-aa22-d175dac9055d,usyeo7d2yzf2773,174,image_to_text,1,Broadway,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/a0383ca1-6acc-43f3-aa22-d175dac9055d/global_1776346555813.jpg
4b23de0e-7b16-43f2-b098-dcfbffb36219,usyeo7d2yzf2773,175,image_to_text,1,Hoover Dam,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/4b23de0e-7b16-43f2-b098-dcfbffb36219/global_1776346555813.jpg
cc22c3da-42ab-4129-90c1-3452c1f52cfb,usyeo7d2yzf2773,176,image_to_text,1,"Seattle Space Needle, Seattle, USA",https://aliolo.com/storage/v1/object/public/aliolo-media/cards/cc22c3da-42ab-4129-90c1-3452c1f52cfb/global_1776346555813.jpg
e3e2dedd-53e2-4e92-80ad-52923fe8927a,usyeo7d2yzf2773,177,image_to_text,1,"Yellowstone National Park, USA",https://aliolo.com/storage/v1/object/public/aliolo-media/cards/e3e2dedd-53e2-4e92-80ad-52923fe8927a/global_1776346555813.jpg
06622121-ffff-495a-8ec4-092865750a7a,usyeo7d2yzf2773,178,image_to_text,1,Niagara Falls,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/06622121-ffff-495a-8ec4-092865750a7a/global_1776346555813.jpg
5dd47250-990a-4f86-9354-2e0ec6d13912,usyeo7d2yzf2773,179,image_to_text,1,The White House,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/5dd47250-990a-4f86-9354-2e0ec6d13912/global_1776346555813.jpg
0a700002-4a37-4234-841a-9a567c9ad732,usyeo7d2yzf2773,180,image_to_text,1,Kennedy Space Center,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/0a700002-4a37-4234-841a-9a567c9ad732/global_1776346555813.jpg
65619e4e-37c2-4e5f-a310-48ed72626c8d,usyeo7d2yzf2773,181,image_to_text,1,One World Trade Center,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/65619e4e-37c2-4e5f-a310-48ed72626c8d/global_1776346555813.jpg
99c23ee9-c247-40aa-8f7b-9c3a900445dc,usyeo7d2yzf2773,182,image_to_text,1,Wright Brothers National Memorial,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/99c23ee9-c247-40aa-8f7b-9c3a900445dc/global_1776346555813.jpg
d2cd32be-789f-4973-a20c-3ed5a736b64f,usyeo7d2yzf2773,183,image_to_text,1,The Bund,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/d2cd32be-789f-4973-a20c-3ed5a736b64f/global_1776346555813.png
8ea792e2-b376-4202-a973-389dfb09659c,usyeo7d2yzf2773,184,image_to_text,1,Shangri-La,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/8ea792e2-b376-4202-a973-389dfb09659c/global_1776346555813.png
c2175953-f3d6-40f2-89f6-985a5e7afacd,usyeo7d2yzf2773,185,image_to_text,1,Chengdu Dujiangyan Panda Base,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/c2175953-f3d6-40f2-89f6-985a5e7afacd/global_1776346555813.jpg
90c354d4-87c5-414e-95df-91590828ca33,usyeo7d2yzf2773,186,image_to_text,1,Tiananmen Square,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/90c354d4-87c5-414e-95df-91590828ca33/global_1776346555813.jpg
2ea0fa41-1971-4308-9ae7-f64438f617c6,usyeo7d2yzf2773,187,image_to_text,1,"Mount Hua, Huayin",https://aliolo.com/storage/v1/object/public/aliolo-media/cards/2ea0fa41-1971-4308-9ae7-f64438f617c6/global_1776346555813.png
3e494cee-77da-4a5b-898a-51ecae9d015c,usyeo7d2yzf2773,188,image_to_text,1,Shanghai Tower,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/3e494cee-77da-4a5b-898a-51ecae9d015c/global_1776346555813.png
a263b8da-b2c7-48c4-b1ce-ec374c3854c1,usyeo7d2yzf2773,189,image_to_text,1,Harbin Ice & Snow World,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/a263b8da-b2c7-48c4-b1ce-ec374c3854c1/global_1776346555813.jpg
78c09403-5256-4446-a0c1-b4cf6ca11a4a,usyeo7d2yzf2773,190,image_to_text,1,Palace of Westminster,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/78c09403-5256-4446-a0c1-b4cf6ca11a4a/global_1776346555813.jpg
f5959cd0-d380-4901-a030-a155a03fac89,usyeo7d2yzf2773,191,image_to_text,1,Westminster Abbey,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/f5959cd0-d380-4901-a030-a155a03fac89/global_1776346555813.jpg
